W	0
W	1
W	2
W	3
W	4
W	5
W	6
W	7
W	8
W	9
W	10
W	11
W	12
W	13
W	14
W	15
W	16
W	17
W	18
W	19
W	20
W	21
W	22
W	23
W	24
W	25
W	26
W	27
W	28
W	29
W	30
W	31
W	32
W	33
W	34
W	35
W	36
W	37
W	38
W	39
W	40
W	41
W	42
W	43
W	44
W	45
W	46
W	47
W	48
W	49
W	50
W	51
W	52
W	53
W	54
W	55
W	56
W	57
W	58
W	59
W	60
W	61
W	62
W	63
W	64
W	65
W	66
W	67
W	68
W	69
W	70
W	71
W	72
W	73
W	74
W	75
W	76
W	77
W	78
W	79
W	80
W	81
W	82
W	83
W	84
W	85
W	86
W	87
W	88
W	89
W	90
W	91
W	92
W	93
W	94
W	95
W	96
W	97
W	98
W	99
W	100
W	101
W	102
W	103
W	104
W	105
W	106
W	107
W	108
W	109
W	110
W	111
W	112
W	113
W	114
W	115
W	116
W	117
W	118
W	119
W	120
W	121
W	122
W	123
W	124
W	125
W	126
W	127
W	128
W	129
W	130
W	131
W	132
W	133
W	134
W	135
W	136
W	137
W	138
W	139
W	140
W	141
W	142
W	143
W	144
W	145
W	146
W	147
W	148
W	149
W	150
W	151
W	152
W	153
W	154
W	155
W	156
W	157
W	158
W	159
W	160
W	161
W	162
W	163
W	164
W	165
W	166
W	167
W	168
W	169
W	170
W	171
W	172
W	173
W	174
W	175
W	176
W	177
W	178
W	179
W	180
W	181
W	182
W	183
W	184
W	185
W	186
W	187
W	188
W	189
W	190
W	191
W	192
W	193
W	194
W	195
W	196
W	197
W	198
W	199
W	200
W	201
W	202
W	203
W	204
W	205
W	206
W	207
W	208
W	209
W	210
W	211
W	212
W	213
W	214
W	215
W	216
W	217
W	218
W	219
W	220
W	221
W	222
W	223
W	224
W	225
W	226
W	227
W	228
W	229
W	230
W	231
W	232
W	233
W	234
W	235
W	236
W	237
W	238
W	239
W	240
W	241
W	242
W	243
W	244
W	245
W	246
W	247
W	248
W	249
W	250
W	251
W	252
W	253
W	254
W	255
W	256
W	257
W	258
W	259
W	260
W	261
W	262
W	263
W	264
W	265
W	266
W	267
W	268
W	269
W	270
W	271
W	272
W	273
W	274
W	275
